id,address,at_street,description,latitude,longitude,municipality,name,on_street
"2913",,"Quincy Street",,"42.311271","-71.070413","Boston","Columbia Rd @ Quincy St","Columbia Road"
"9216",,"Mountain Avenue",,"42.430716","-71.067523","Malden","Main St @ Mountain Ave","Main Street"
"2784",,"Gordon Avenue",,"42.25641","-71.125917","Boston","11 Summer St","Summer Street"
"node-sstat-400stair-middle",,,"South Station - Top of stairs for Ashmont/Braintree",,,"Boston","South Station",
"node-wondl-nshoreplazastairs-plaza",,,"Wonderland - Top of Revere Beach Plaza stairs from North Shore Road",,,"Revere","Wonderland",
"111640",,,,"42.13982","-71.148314","Canton","Cobbs Corner, Canton",
"7863",,"Varnum Park",,"42.383707","-71.239673","Waltham","45 Dale St","Dale Street"
"8159",,,,"42.333477","-71.207751","Newton","796 Walnut St","Walnut Street"
"4439",,"Middle Street",,"42.217546","-70.936769","Weymouth","Broad St @ Middle St","Broad Street"
"node-bbsta-lower-farepaid",,,"Back Bay - Paid side of fare gates",,,"Boston","Back Bay",
"door-bbsta-dartmn",,,"Back Bay - Dartmouth St (North)","42.347584","-71.0759","Boston","Back Bay - Dartmouth St (North)",
"4591",,"Centennial Drive",,"42.519469","-70.974625","Peabody","First Ave opp Centennial Dr","First Avenue"
"2438",,"Concord Avenue",,"42.37497","-71.102529","Somerville","Beacon St opp Concord Ave","Beacon Street"
"2066",,"Brattle Street",,"42.375348","-71.142971","Cambridge","Mt Auburn St opp Brattle St","Mount Auburn Street"
"6123",,"Oak View Avenue",,"42.490034","-70.896583","Salem","446 Loring Ave","Loring Avenue"
"2839",,"Oak Street",,"42.380038","-71.069646","Boston","Main St @ Oak St","Main Street"
"5911",,"Lebanon Street",,"42.453508","-71.05947","Melrose","Grove St @ Lebanon St","Grove Street"
"node-416-platform",,,"Courthouse - Bottom of escalator from South Station platform to exit-only gates",,,"Boston","Courthouse",
"39683",,"Hawthorne Road",,"42.224587","-70.99652","Braintree","Elm St @ Adams St","Elm Street"
"4399",,"Otis Street",,"42.258244","-71.049869","Milton","Brook Rd @ Otis St","Brook Road"
"3613",,"North Street",,"42.243924","-70.943667","Weymouth","Bridge St @ North St","Bridge Street"
"node-prmnl-wbstair-lobby",,,"Prudential - Top of Heath Street stairs",,,"Boston","Prudential",
"9272",,"Wave Avenue",,"42.511417","-71.069558","Wakefield","Pleasant St @ Wave Ave","Pleasant Street"
"1057",,"Howard Street",,"42.363156","-71.110605","Cambridge","River St @ Kelly Rd","River Street"
"49801",,,,"42.512578","-71.244566","Bedford","28 Crosby Dr - Intel","Crosby Drive"
"door-rugg-columbus",,,"Ruggles - Columbus Ave, Tremont St","42.335873","-71.088906","Boston","Ruggles - Columbus Ave, Tremont St",
"2171",,"Concord Avenue",,"42.378295","-71.123583","Cambridge","Garden St @ Concord Ave","Garden Street"
"1121",,"Perry Street",,"42.362343","-71.107445","Cambridge","Magazine St @ Perry St","Magazine Street"
"25991",,"Lindenwood Road",,"42.484395","-71.100291","Stoneham","Main St @ Lindenwood Rd","Main Street"
"6153",,"Danvers Road",,"42.482024","-70.914154","Swampscott","Essex St @ Eastman Ave","Essex Street"
"4343",,"Reedsdale Road",,"42.247509","-71.06751","Milton","Pleasant St @ Reedsdale Rd","Pleasant Street"
"70160",,,"Riverside - Green Line - Park Street & North","42.337283","-71.252385","Newton","Riverside",
"7490",,"Scott Drive",,"42.477135","-71.039518","Saugus","Main St @ Scott Dr","Main Street"
"1137",,"Mozart Street",,"42.322684","-71.104662","Boston","Centre St @ Mozart St","Centre Street"
"15977",,"Melbourne Avenue",,"42.454319","-71.076884","Melrose","Wyoming Ave @ Whittier St","West Wyoming Avenue"
"5394",,"Main Street",,"42.418708","-71.065427","Malden","Cross St @ Main St","Cross Street"
"8963",,"Roberts Place",,"42.239891","-71.140687","Boston","W Milton St @ W Milton Pl","West Milton Street"
"6542",,"Washington Street",,"42.350845","-71.062868","Boston","Kneeland St @ Washington St","Kneeland Street"
"2546",,"Beacon Street",,"42.378339","-71.10628","Somerville","Washington St @ Beacon St","Washington Street"
"node-436-platform",,,"Arlington - Bottom of westbound escalator",,,"Boston","Arlington",
"36844",,,,"42.215201","-70.921603","Weymouth","High St @ Commercial St","High Street"
"80619",,"Waldo Way",,"42.222342","-71.18739","Westwood","Washington St @ Waldo Way","Washington Street"
"70265",,,"Butler - Mattapan Trolley - Mattapan","42.272343","-71.062585","Boston","Butler",
"5045",,,,"42.39621","-71.041468","Chelsea","Market Basket",
"4770",,,,"42.480571","-70.903739","Swampscott","383 Paradise Rd","Paradise Road"
"5391",,"Walnut Street",,"42.42079","-71.060183","Malden","Cross St @ Walnut St","Cross Street"
"11835",,"Buckminster Road",,"42.332315","-71.146793","Brookline","Chestnut Hill Ave opp Buckminster Rd","Chestnut Hill Avenue"
"3235",,"Greene Street",,"42.267835","-71.014098","Quincy","Elm Ave opp Greene St","Elm Avenue"
"262",,"H Street",,"42.331302","-71.041552","Boston","E 8th St @ H St","East Eighth Street"
"115",,"Court House Way",,"42.353418","-71.046815","Boston","Northern Ave @ Federal Courthouse","Northern Avenue"
"109914",,"Tafts Avenue",,"42.36011","-70.971369","Winthrop","Shirley St @ Tafts Ave","Shirley Street"
"4189",,"Warren Street",,"42.165748","-71.043483","Randolph","N Main St @ Warren St","North Main Street"
"4604",,"Liberty Hill Avenue",,"42.529897","-70.906375","Salem","North St @ Liberty Hill Ave","North Street"
"49902",,"Cedar Street",,"42.49486","-71.124292","Woburn","295 Washington St","Washington Street"
"5868",,"Marion Street",,"42.376029","-71.035676","Boston","Bennington St @ Marion St","Bennington Street"
"4049",,"Dyer Avenue",,"42.176786","-71.033227","Randolph","North St @ Dyer Ave","North Street"
"node-sstat-411stair-lobby",,,"South Station - Top of stairs for SL1/SL2/SL3 platform",,,"Boston","South Station",
"834",,"Temple Street",,"42.286439","-71.170052","Boston","Lasell St @ Temple St","Lasell Street"
"6460",,"Rowe Street",,"42.280681","-71.120534","Boston","Cummins Hwy @ Rowe St","Cummins Highway"
"1510",,"Adams Street",,"42.308815","-71.064326","Boston","Bowdoin St @ Hendry St","Bowdoin Street"
"4541",,"Buchanan Circle",,"42.489069","-70.93701","Lynn","Western Ave @ Buchanan Circle","Western Avenue"
"56618",,"East Hoyle Street",,"42.187581","-71.2028","Norwood","Washington St @ East Hoyle St","Washington Street"
"1268",,"Shepard Street",,"42.348224","-71.149882","Boston","Washington St @ Shepard St","Washington Street"
"70154",,,"Copley - Green Line - Park Street & North","42.349871","-71.078049","Boston","Copley",
"door-dwnxg-temple",,,"Downtown Crossing - Temple Place, Lafaytette Place","42.354877","-71.061547","Boston","Downtown Crossing - Temple Place, Lafaytette Place",
"3658",,"Prospect Hill Drive",,"42.254677","-70.932716","Weymouth","River St opp Prospect Hill Dr","River Street"
"7343",,"Cumberland Circle",,"42.50794","-70.985862","Lynn","724 Lynnfield St","Lynnfield Street"
"43011",,"Scanlon Drive",,"42.201087","-71.06251","Randolph","N Main St @ Russ St","North Main Street"
"4663",,"Rainbow Terrace",,"42.548599","-70.921114","Danvers","Water St @ Rainbow Terr","Water Street"
"4188",,,,"42.166894","-71.044223","Randolph","N Main St @ Depot St","North Main Street"
"9085",,"Highview Avenue",,"42.459017","-71.047955","Melrose","Upham St @ Highview Ave","Upham Street"
"4041",,"Isabell Circle",,"42.189476","-71.030153","Randolph","North St @ Isabell Circle","North Street"
"1257",,"Prentiss Street",,"42.333071","-71.092378","Boston","Tremont St @ Prentiss St","Tremont Street"
"9074",,"Greenwood Street",,"42.468688","-71.069631","Melrose","Franklin St opp Greenwood St","Franklin Street"
"2054",,"Boylston Street",,"42.370002","-71.170729","Watertown","Mt Auburn St @ Boylston St","Mount Auburn Street"
"3647",,"Bradmere Way",,"42.250579","-70.938075","Weymouth","Neck St @ Bradmere Way","Neck Street"
"South Station-05",,,"South Station - Commuter Rail - Track 5","42.351412","-71.055303","Boston","South Station",
"4156",,"Highland Street",,"42.240405","-71.069575","Milton","Randolph Ave @ Highland St","Randolph Avenue"
"7762",,"Lincoln Street",,"42.447959","-71.237211","Lexington","Worthen Rd @ Hayden Rec Ctr","Worthen Road"
"9288",,"Drury Lane",,"42.519294","-71.070165","Wakefield","Lowell St opp Drury Ln","Lowell Street"
"4242",,"Selwyn Road",,"42.148094","-71.042987","Randolph","S Main St opp Selwyn Rd","South Main Street"
"4768",,"Longwood Drive",,"42.477874","-70.908098","Swampscott","Paradise Rd opp Longwood Dr","Paradise Road"
"8268",,"Arlington Street",,"42.436319","-71.155374","Winchester","Cambridge St @ Arlington St","Cambridge Street"
"1541",,"Randolph Road",,"42.32451","-71.159081","Brookline","Boylston St @ Randolph Rd","Boylston Street"
"3660",,"Pearl Street",,"42.242591","-70.947793","Weymouth","Sea St @ Pearl St","Sea Street"
"9021",,"Home Street",,"42.434125","-71.039413","Malden","Salem St @ Home St - Broadway Sq","Salem Street"
"1300",,"Shepard Street",,"42.34813","-71.149638","Boston","Washington St opp Shepard St","Washington Street"
"7337",,"Tuscan Road",,"42.50594","-70.982749","Lynn","Lynnfield St @ Tuscan Rd","Lynnfield Street"
"9211",,"Leonard Street",,"42.434984","-71.067819","Malden","Main St @ Winter St","Main Street"
"36841",,"Cedar Street",,"42.214864","-70.920606","Weymouth","High St @ Cedar St","High Street"
"4285",,"Liberty Street",,"42.174703","-71.048328","Randolph","N Main St @ Liberty St","North Main Street"
"13403",,,,"42.248427","-71.020566","Quincy","Opp 254 Quarry St","Quarry Street"
"2623",,"Cedar Street",,"42.387873","-71.1153","Somerville","Elm St @ Cedar St","Elm Street"
"4526",,,,"42.409969","-71.001815","Revere","American Legion Hwy @ Bell Circle","American Legion Highway"
"2079",,"Huron Avenue",,"42.378329","-71.14705","Cambridge","Aberdeen Ave @ Huron Ave","Aberdeen Avenue"
"70111",,,"South Street - Green Line - (B) Boston College","42.339581","-71.157499","Boston","South Street",
"1291",,"Fairbanks Street",,"42.338364","-71.131336","Brookline","Washington St @ Fairbanks St","Washington Street"
"5837",,"Broadway",,"42.412593","-71.010941","Revere","Proctor Ave @ Broadway","Proctor Avenue"
"node-masta-unpaid-lobby",,,"Massachusetts Avenue - Unpaid lobby",,,"Boston","Massachusetts Avenue",
"12432",,"Ramp - Frontage Rd To Rt 2 Westbound",,"42.408189","-71.169767","Arlington","West Service Rd @ Spring St","Frontage Road"
"7657",,"James Street",,"42.357142","-71.238343","Newton","River St @ James St","River Street"
"6808",,"Parkland Avenue",,"42.476824","-70.970884","Lynn","opp 219 Linwood St","Linwood Street"
"1939",,"Greenough Avenue",,"42.309949","-71.115345","Boston","775 Centre St","Centre Street"
"88344",,"Old South Street",,"42.364384","-71.258565","Waltham","South St @ Brandeis University","South Street"
"70258",,,"Back of the Hill - Green Line - Park Street & North","42.329399","-71.110931","Boston","Back of the Hill",
"1338",,"Rockland Street",,"42.322364","-71.084855","Boston","Walnut Ave @ Rockland St","Walnut Avenue"
"9170168",,,"Newton Highlands - Green Line Eastbound Shuttle","42.32166","-71.206241","Newton","Newton Highlands",
"7788",,"Hillcrest Street",,"42.404236","-71.243672","Waltham","Lake St opp Shore Rd","Lake Street"
"76592",,"Crescent Street",,"42.361622","-71.23902","Waltham","Moody St @ Derby St","Moody Street"
"node-kencl-beacstair-lobby",,,"Kenmore - Bottom of Beacon Street stairs",,,"Boston","Kenmore",
"1026",,"Dighton Street",,"42.347693","-71.153921","Boston","Chestnut Hill Ave @ Veronica Smith Ctr","Chestnut Hill Avenue"
"2074",,"Harvard Busway",,"42.373051","-71.122407","Cambridge","Mt Auburn St @ University Rd","Mount Auburn Street"
"2362",,"Garrison Road",,"42.415001","-71.150834","Arlington","Medford St @ Massachusetts Ave","Medford Street"
"node-cntsq-prospectstair-platform",,,"Central - Bottom of stairs for Prospect St",,,"Cambridge","Central",
"16403",,"Neponset Avenue",,"42.247466","-71.117607","Boston","Summit St @ Neponset Ave","Summit Street"
"176",,"Stuart Street",,"42.347343","-71.076035","Boston","Dartmouth St opp Back Bay Sta","Dartmouth Street"
"77376",,"Newton Street",,"42.366705","-71.231317","Waltham","High St @ Newton St","High Street"
"3726",,,,"42.238599","-70.983246","Quincy","Quincy Ave near Southern Artery","Quincy Avenue"
"2282",,"Medford Street",,"42.414833","-71.151369","Arlington","Massachusetts Ave @ Medford St","Massachusetts Avenue"
"780",,"Lorette Street",,"42.278725","-71.159427","Boston","Centre St @ Saint Theresa Ave","Centre Street"
"node-forhl-slowbusstairs-lobby",,,"Forest Hills - Top of south lower busway stairs",,,"Boston","Forest Hills",
"8646",,"Curve Street",,"42.430727","-71.207805","Lexington","Massachusetts Ave @ Gibson Rd","Massachusetts Avenue"
"4459",,"Proctor Street",,"42.513247","-70.907433","Salem","Highland Ave @ Proctor St","Highland Avenue"
"7583",,"Forest Street",,"42.470164","-71.0316","Saugus","288 Main St","Main Street"
"7806",,"Bridge Street",,"42.365201","-71.204297","Newton","California St @ Bridge St","California Street"
"4573",,"First Avenue",,"42.519613","-70.974484","Peabody","Centennial Dr @ First Ave","Fourth Street"
"151",,"Dorchester Avenue",,"42.342664","-71.056949","Boston","W Broadway @ Broadway Station","West Broadway"
"2861",,"Monument Street",,"42.378055","-71.059733","Boston","121 Bunker Hill St opp Lexington St","Bunker Hill Street"
"384",,"Nazing Street",,"42.305939","-71.08439","Boston","Blue Hill Ave @ Pasadena Rd","Blue Hill Avenue"
"5780",,"Beach Street",,"42.408607","-70.991919","Revere","Ocean Ave @ Beach St","Ocean Avenue"
"2550",,"Eliot Street",,"42.371324","-71.12127","Cambridge","JFK St @ Eliot St","John F Kennedy Street"
"3049",,"Merrymount Avenue",,"42.26565","-71.01373","Quincy","Hancock St @ Merrymount Ave","Hancock Street"
"7234",,"Smith Street",,"42.467024","-70.941538","Lynn","Union St @ Joyce St","Union Street"
"node-harsq-sbstair-nb",,,"Harvard - Top of stairs between Red Line platforms",,,"Cambridge","Harvard",
"4433",,"Unnamed Road",,"42.219617","-70.949665","Weymouth","Essex St @ Harrington Circle","Essex Street"
"7263",,"Broadway",,"42.487768","-70.959411","Lynn","Euclid Ave @ Broadway","Euclid Avenue"
"10603",,"Rosecliff Street",,"42.282287","-71.132671","Boston","Washington St @ Durnell Ave","Washington Street"
"4549",,"First Street",,"42.506077","-70.918649","Salem","Highland Ave @ First St","Highland Avenue"
"node-sstat-390stair-rl",,,"South Station - Bottom of stairs for Ashmont/Braintree",,,"Boston","South Station",
"86178",,"Old Bedford Road",,"42.457495","-71.28944","Lincoln","Hanscom Field Dr @ Old Bedford Rd","Hanscom Drive"
"4787",,"Rose Avenue",,"42.486794","-70.883794","Marblehead","Humphrey St @ Ware Ln","Humphrey Street"
"1281",,"Greenough Circle",,"42.335129","-71.124667","Brookline","Washington St @ Greenough Circle","Washington Street"
"6252",,"Conant Street",,"42.419713","-71.013275","Revere","Malden St @ Conant St","Malden Street"
"5542",,"Irving Street",,"42.413015","-71.023373","Revere","Park Ave @ Irving St","Park Avenue"
"71",,"Bigelow Street",,"42.366717","-71.106102","Cambridge","Massachusetts Ave @ Pleasant St","Massachusetts Avenue"
"6134",,,,"42.475718","-70.926554","Lynn","13 Essex St","Essex Street"
"node-810-platform",,,"Quincy Center - Bottom of Elevator 810",,,"Quincy","Quincy Center",
"9095",,"Argyle Street",,"42.454163","-71.05506","Melrose","Grove St opp Argyle St","Grove Street"
"1001",,,,"42.307661","-71.169522","Brookline","Newton St @ Arlington Rd","Newton Street"
"5881",,"Busway",,"42.387061","-71.00575","Boston","Bennington St @ Antrim St","Bennington Street"
"8479",,"Van Roosen Road",,"42.290073","-71.189827","Newton","Sawmill Brook Pkwy @ Van Roosen Rd","Sawmill Brook Parkway"
"node-947-lobby",,,"Savin Hill - Top of elevator between Sydney Street and lobby",,,"Boston","Savin Hill",
"node-grnst-844-lobby",,,"Green Street - Top of Elevator 844",,,"Boston","Green Street",
"1479",,"Jerome Street",,"42.31491","-71.065813","Boston","Hancock St @ Jerome St","Hancock Street"
"node-308-lobby",,,"Sullivan Square - Top of Escalator 308",,,"Boston","Sullivan Square",
"86971",,,,"42.373876","-71.236394","Waltham","Moody St @ Carter St","Moody Street"
"1616",,"Crown Point Drive",,"42.257411","-71.146391","Boston","Margaretta Dr @ Crown Point Dr","Margaretta Drive"
"door-qnctr-burgin",,,"Quincy Center - Burgin Parkway","42.251403","-71.005508","Quincy","Quincy Center - Burgin Parkway",
"70271",,,"Valley Road - Mattapan Trolley - Mattapan","42.268322","-71.081568","Milton","Valley Road",
"18924",,,,"42.406948","-71.25671","Waltham","404 Wyman St","Wyman Street"
"2920",,"Seaver Street",,"42.30431","-71.082426","Boston","Columbia Rd @ Seaver St","Columbia Road"
"38618",,"Rockhill Street",,"42.168005","-71.211719","Norwood","1407 Washington St @ DPW Yard","Washington Street"
"49835",,"Dale Street",,"42.486532","-71.128817","Woburn","Pine St opp Dale St","Pine Street"
"5797",,"Walnut Avenue",,"42.409189","-70.99676","Revere","Beach St @ Walnut Ave","Beach Street"
"6284",,"Springdale Street",,"42.434374","-71.030502","Malden","Beach St @ Clapp St","Beach Street"
"5628",,"Garfield Avenue",,"42.405285","-71.029993","Chelsea","Sagamore Ave @ Garfield Ave","Sagamore Avenue"
"2897",,"Moreland Street",,"42.399733","-71.095532","Somerville","Mystic Ave @ Moreland St","Mystic Avenue"
"26495",,"Ashmore Road",,"42.293049","-71.117796","Boston","265 Hyde Park Ave opp Eldridge Rd","Hyde Park Avenue"
"3345",,"California Avenue",,"42.245524","-71.031757","Quincy","Willard St @ Copeland St","Willard Street"
"7523",,"Davis Court",,"42.458528","-71.019272","Saugus","Vine St @ Beech St","Vine Street"
